Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2011","2011","3050","FAO TIER 1","kilotonnes","1.1452","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2015","2015","3050","FAO TIER 1","kilotonnes","1.0658","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kilotonnes","1.0035","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1961","1961","3050","FAO TIER 1","kilotonnes","1.426","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1965","1965","3050","FAO TIER 1","kilotonnes","1.3158","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1971","1971","3050","FAO TIER 1","kilotonnes","2.0932","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1975","1975","3050","FAO TIER 1","kilotonnes","2.1234","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1981","1981","3050","FAO TIER 1","kilotonnes","2.8964","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1985","1985","3050","FAO TIER 1","kilotonnes","2.0791","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kilotonnes","2.0419","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kilotonnes","1.5479","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kilotonnes","1.951","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kilotonnes","2.2913","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kilotonnes","2.2154","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kilotonnes","2.1636","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kilotonnes","2.3182","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","0.9059","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7273","Emissions (CO2)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","2603.121","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","2.7523","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7273","Emissions (CO2)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","3915.1044","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","1.3732","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","4261.7734","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","0.8926","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","3989.2545","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","6.533","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","6063.8245","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","9.5988","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","7442.3255","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7225","Emissions (CH4)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","14.207","Fc","Calculated data",""
"GT","Emissions Totals","5104","Southern Africa","7273","Emissions (CO2)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","8793.8809","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","39.7625","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kilotonnes","49.1421","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","58.6021","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","1975","1975","3050","FAO TIER 1","kilotonnes","56.4916","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","1981","1981","3050","FAO TIER 1","kilotonnes","71.6403","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","1985","1985","3050","FAO TIER 1","kilotonnes","69.8501","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","1991","1991","3050","FAO TIER 1","kilotonnes","84.5751","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","1995","1995","3050","FAO TIER 1","kilotonnes","93.6565","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","2001","2001","3050","FAO TIER 1","kilotonnes","115.7464","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","2005","2005","3050","FAO TIER 1","kilotonnes","132.8199","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","2011","2011","3050","FAO TIER 1","kilotonnes","158.7071","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","2015","2015","3050","FAO TIER 1","kilotonnes","177.6718","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","5059","Manure Management","2019","2019","3050","FAO TIER 1","kilotonnes","200.5637","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1961","1961","3050","FAO TIER 1","kilotonnes","1.0677","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1965","1965","3050","FAO TIER 1","kilotonnes","1.309","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1971","1971","3050","FAO TIER 1","kilotonnes","1.5832","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1975","1975","3050","FAO TIER 1","kilotonnes","1.6402","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1981","1981","3050","FAO TIER 1","kilotonnes","2.0477","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1985","1985","3050","FAO TIER 1","kilotonnes","2.2711","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1991","1991","3050","FAO TIER 1","kilotonnes","3.0899","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","1995","1995","3050","FAO TIER 1","kilotonnes","3.4644","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2001","2001","3050","FAO TIER 1","kilotonnes","4.2031","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2005","2005","3050","FAO TIER 1","kilotonnes","4.8796","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2011","2011","3050","FAO TIER 1","kilotonnes","5.7471","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2015","2015","3050","FAO TIER 1","kilotonnes","6.4584","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5062","Manure applied to Soils","2019","2019","3050","FAO TIER 1","kilotonnes","7.2624","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1961","1961","3050","FAO TIER 1","kilotonnes","3.7716","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1965","1965","3050","FAO TIER 1","kilotonnes","4.2084","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1971","1971","3050","FAO TIER 1","kilotonnes","4.3413","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1975","1975","3050","FAO TIER 1","kilotonnes","4.1026","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1981","1981","3050","FAO TIER 1","kilotonnes","4.3011","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1985","1985","3050","FAO TIER 1","kilotonnes","5.7024","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1991","1991","3050","FAO TIER 1","kilotonnes","7.9831","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","1995","1995","3050","FAO TIER 1","kilotonnes","8.887","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2001","2001","3050","FAO TIER 1","kilotonnes","9.1682","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2005","2005","3050","FAO TIER 1","kilotonnes","11.0055","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2011","2011","3050","FAO TIER 1","kilotonnes","11.0358","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2015","2015","3050","FAO TIER 1","kilotonnes","13.7067","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7234","Direct emissions (N2O)","5064","Crop Residues","2019","2019","3050","FAO TIER 1","kilotonnes","15.9107","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","1.6891","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7273","Emissions (CO2)","6994","On-farm energy use","1991","1991","3050","FAO TIER 1","kilotonnes","2229.6605","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","1.6638","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7273","Emissions (CO2)","6994","On-farm energy use","1995","1995","3050","FAO TIER 1","kilotonnes","2468.0368","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","2.5852","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7273","Emissions (CO2)","6994","On-farm energy use","2001","2001","3050","FAO TIER 1","kilotonnes","3239.0318","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","3.0111","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7273","Emissions (CO2)","6994","On-farm energy use","2005","2005","3050","FAO TIER 1","kilotonnes","3245.8198","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","4.619","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7273","Emissions (CO2)","6994","On-farm energy use","2011","2011","3050","FAO TIER 1","kilotonnes","4526.838","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","6.1123","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7273","Emissions (CO2)","6994","On-farm energy use","2015","2015","3050","FAO TIER 1","kilotonnes","6338.0154","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7225","Emissions (CH4)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","7.8379","Fc","Calculated data",""
"GT","Emissions Totals","5105","Western Africa","7273","Emissions (CO2)","6994","On-farm energy use","2019","2019","3050","FAO TIER 1","kilotonnes","7700.7037","Fc","Calculated data",""
"GT","Emissions Totals","5200","Americas","7225","Emissions (CH4)","5059","Manure Management","1961","1961","3050","FAO TIER 1","kilotonnes","2099.2635","Fc","Calculated data",""
"GT","Emissions Totals","5200","Americas","7225","Emissions (CH4)","5059","Manure Management","1965","1965","3050","FAO TIER 1","kilotonnes","2043.9602","Fc","Calculated data",""
"GT","Emissions Totals","5200","Americas","7225","Emissions (CH4)","5059","Manure Management","1971","1971","3050","FAO TIER 1","kilotonnes","2068.9731","Fc","Calculated data",""
